"","study","country","ageGroup","framing","itemSet","subid","dateOfTest","durationOfTest","gender","religion","repeated","comments","sequence","phase","trialNum","factCat","factSub","factText","questionCat","questionSub","questionText","response"
"4285","4","us","adults","do you think...?","cb1","R_cTkbEV0yReeevnT",2014-06-26 16:12:00,0.0166666666666667,"male","non-religious","no",NA,"2","test",6,"autonomy","movement","is moving itself from one side of the box to the other","perception","hearing","can hear me",0.5
"4286","4","us","adults","do you think...?","cb1","R_cTkbEV0yReeevnT",2014-06-26 16:12:00,0.0166666666666667,"male","non-religious","no",NA,"2","test",7,"affect","negative","is in a bad mood right now","affect","positive","can be in a good mood sometimes",1.5
"4287","4","us","adults","do you think...?","cb1","R_cTkbEV0yReeevnT",2014-06-26 16:12:00,0.0166666666666667,"male","non-religious","no",NA,"2","test",8,"autonomy","noise","is making sounds on its own","inanimacy","glass_clay","is made out of glass",-1.5
"4288","4","us","adults","do you think...?","cb1","R_cTkbEV0yReeevnT",2014-06-26 16:12:00,0.0166666666666667,"male","non-religious","no",NA,"2","test",9,"perception","hearing","can hear what's going on around it","affect","negative","can feel sad sometimes",0.5
"4289","4","us","adults","do you think...?","cb1","R_cTkbEV0yReeevnT",2014-06-26 16:12:00,0.0166666666666667,"male","non-religious","no",NA,"2","test",10,"affect","positive","feels happy right now","autonomy","movement","can move itself around the box",0.5
"4290","4","us","adults","do you think...?","cb1","R_cTkbEV0yReeevnT",2014-06-26 16:12:00,0.0166666666666667,"male","non-religious","no",NA,"2","test",11,"inanimacy","metal_plastic","is made out of metal","perception","vision","can see me",-1.5
"4291","4","us","adults","do you think...?","cb1","R_eQdr08YN6LX1p4h",2014-06-26 18:54:00,0.05,"male","non-religious","no",NA,"2","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"4292","4","us","adults","do you think...?","cb1","R_eQdr08YN6LX1p4h",2014-06-26 18:54:00,0.05,"male","non-religious","no",NA,"2","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"4293","4","us","adults","do you think...?","cb1","R_eQdr08YN6LX1p4h",2014-06-26 18:54:00,0.05,"male","non-religious","no",NA,"2","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",1.5
"4294","4","us","adults","do you think...?","cb1","R_eQdr08YN6LX1p4h",2014-06-26 18:54:00,0.05,"male","non-religious","no",NA,"2","test",4,"perception","vision","can see what the box looks like","autonomy","noise","can make noises all by itself",1.5
"4295","4","us","adults","do you think...?","cb1","R_eQdr08YN6LX1p4h",2014-06-26 18:54:00,0.05,"male","non-religious","no",NA,"2","test",5,"inanimacy","glass_clay","is made out of clay","inanimacy","metal_plastic","is made out of plastic",-1.5
"4296","4","us","adults","do you think...?","cb1","R_eQdr08YN6LX1p4h",2014-06-26 18:54:00,0.05,"male","non-religious","no",NA,"2","test",6,"autonomy","movement","is moving itself from one side of the box to the other","perception","hearing","can hear me",0.5
"4297","4","us","adults","do you think...?","cb1","R_eQdr08YN6LX1p4h",2014-06-26 18:54:00,0.05,"male","non-religious","no",NA,"2","test",7,"affect","negative","is in a bad mood right now","affect","positive","can be in a good mood sometimes",0.5
"4298","4","us","adults","do you think...?","cb1","R_eQdr08YN6LX1p4h",2014-06-26 18:54:00,0.05,"male","non-religious","no",NA,"2","test",8,"autonomy","noise","is making sounds on its own","inanimacy","glass_clay","is made out of glass",-0.5
"4299","4","us","adults","do you think...?","cb1","R_eQdr08YN6LX1p4h",2014-06-26 18:54:00,0.05,"male","non-religious","no",NA,"2","test",9,"perception","hearing","can hear what's going on around it","affect","negative","can feel sad sometimes",0.5
"4300","4","us","adults","do you think...?","cb1","R_eQdr08YN6LX1p4h",2014-06-26 18:54:00,0.05,"male","non-religious","no",NA,"2","test",10,"affect","positive","feels happy right now","autonomy","movement","can move itself around the box",1.5
"4301","4","us","adults","do you think...?","cb1","R_eQdr08YN6LX1p4h",2014-06-26 18:54:00,0.05,"male","non-religious","no",NA,"2","test",11,"inanimacy","metal_plastic","is made out of metal","perception","vision","can see me",-1.5
"4302","4","us","adults","do you think...?","cb1","R_eQg0vilk13u9Tk9",2014-06-25 18:11:00,0.0666666666666667,NA,NA,"no",NA,"2","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"4303","4","us","adults","do you think...?","cb1","R_eQg0vilk13u9Tk9",2014-06-25 18:11:00,0.0666666666666667,NA,NA,"no",NA,"2","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"4304","4","us","adults","do you think...?","cb1","R_eQg0vilk13u9Tk9",2014-06-25 18:11:00,0.0666666666666667,NA,NA,"no",NA,"2","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",1.5
"4305","4","us","adults","do you think...?","cb1","R_eQg0vilk13u9Tk9",2014-06-25 18:11:00,0.0666666666666667,NA,NA,"no",NA,"2","test",4,"perception","vision","can see what the box looks like","autonomy","noise","can make noises all by itself",0.5
"4306","4","us","adults","do you think...?","cb1","R_eQg0vilk13u9Tk9",2014-06-25 18:11:00,0.0666666666666667,NA,NA,"no",NA,"2","test",5,"inanimacy","glass_clay","is made out of clay","inanimacy","metal_plastic","is made out of plastic",-1.5
"4307","4","us","adults","do you think...?","cb1","R_eQg0vilk13u9Tk9",2014-06-25 18:11:00,0.0666666666666667,NA,NA,"no",NA,"2","test",6,"autonomy","movement","is moving itself from one side of the box to the other","perception","hearing","can hear me",0.5
"4308","4","us","adults","do you think...?","cb1","R_eQg0vilk13u9Tk9",2014-06-25 18:11:00,0.0666666666666667,NA,NA,"no",NA,"2","test",7,"affect","negative","is in a bad mood right now","affect","positive","can be in a good mood sometimes",1.5
"4309","4","us","adults","do you think...?","cb1","R_eQg0vilk13u9Tk9",2014-06-25 18:11:00,0.0666666666666667,NA,NA,"no",NA,"2","test",8,"autonomy","noise","is making sounds on its own","inanimacy","glass_clay","is made out of glass",-1.5
"4310","4","us","adults","do you think...?","cb1","R_eQg0vilk13u9Tk9",2014-06-25 18:11:00,0.0666666666666667,NA,NA,"no",NA,"2","test",9,"perception","hearing","can hear what's going on around it","affect","negative","can feel sad sometimes",0.5
"4311","4","us","adults","do you think...?","cb1","R_eQg0vilk13u9Tk9",2014-06-25 18:11:00,0.0666666666666667,NA,NA,"no",NA,"2","test",10,"affect","positive","feels happy right now","autonomy","movement","can move itself around the box",0.5
"4312","4","us","adults","do you think...?","cb1","R_eQg0vilk13u9Tk9",2014-06-25 18:11:00,0.0666666666666667,NA,NA,"no",NA,"2","test",11,"inanimacy","metal_plastic","is made out of metal","perception","vision","can see me",-0.5
"4313","4","us","adults","do you think...?","cb1","R_0SMAEVLmll4bw0J",2014-06-26 09:55:00,0.0666666666666667,"female","other","no",NA,"3","practice",1,NA,NA,"is purple",NA,NA,"is green",-0.5
"4314","4","us","adults","do you think...?","cb1","R_0SMAEVLmll4bw0J",2014-06-26 09:55:00,0.0666666666666667,"female","other","no",NA,"3","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"4315","4","us","adults","do you think...?","cb1","R_0SMAEVLmll4bw0J",2014-06-26 09:55:00,0.0666666666666667,"female","other","no",NA,"3","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"4316","4","us","adults","do you think...?","cb1","R_0SMAEVLmll4bw0J",2014-06-26 09:55:00,0.0666666666666667,"female","other","no",NA,"3","test",4,"affect","negative","feels sad right now","perception","vision","can see what the box looks like",0.5
"4317","4","us","adults","do you think...?","cb1","R_0SMAEVLmll4bw0J",2014-06-26 09:55:00,0.0666666666666667,"female","other","no",NA,"3","test",5,"perception","hearing","can hear what's going on around it","inanimacy","glass_clay","is made out of glass",-1.5
"4318","4","us","adults","do you think...?","cb1","R_0SMAEVLmll4bw0J",2014-06-26 09:55:00,0.0666666666666667,"female","other","no",NA,"3","test",6,"inanimacy","metal_plastic","is made out of plastic","affect","negative","can be in a bad mood sometimes",-1.5
"4319","4","us","adults","do you think...?","cb1","R_0SMAEVLmll4bw0J",2014-06-26 09:55:00,0.0666666666666667,"female","other","no",NA,"3","test",7,"autonomy","noise","is making noises all by itself","autonomy","movement","can move itself around the box",0.5
"4320","4","us","adults","do you think...?","cb1","R_0SMAEVLmll4bw0J",2014-06-26 09:55:00,0.0666666666666667,"female","other","no",NA,"3","test",8,"affect","positive","is in a good mood right now","inanimacy","metal_plastic","is made out of metal",-1.5
"4321","4","us","adults","do you think...?","cb1","R_0SMAEVLmll4bw0J",2014-06-26 09:55:00,0.0666666666666667,"female","other","no",NA,"3","test",9,"perception","vision","can see me","perception","hearing","can hear me",0.5
"4322","4","us","adults","do you think...?","cb1","R_0SMAEVLmll4bw0J",2014-06-26 09:55:00,0.0666666666666667,"female","other","no",NA,"3","test",10,"inanimacy","glass_clay","is made out of clay","autonomy","noise","can make sounds on its own",-1.5
"4323","4","us","adults","do you think...?","cb1","R_0SMAEVLmll4bw0J",2014-06-26 09:55:00,0.0666666666666667,"female","other","no",NA,"3","test",11,"autonomy","movement","is moving itself from one side of the box to the other","affect","positive","can feel happy sometimes",0.5
"4324","4","us","adults","do you think...?","cb1","R_1BugmdE9BeZDZnn",2014-06-26 18:54:00,0.0333333333333333,"female","non-religious","no","No. thanks for the survey!","3","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"4325","4","us","adults","do you think...?","cb1","R_1BugmdE9BeZDZnn",2014-06-26 18:54:00,0.0333333333333333,"female","non-religious","no","No. thanks for the survey!","3","practice",2,NA,NA,"is walking around",NA,NA,"has legs",0.5
"4326","4","us","adults","do you think...?","cb1","R_1BugmdE9BeZDZnn",2014-06-26 18:54:00,0.0333333333333333,"female","non-religious","no","No. thanks for the survey!","3","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"4327","4","us","adults","do you think...?","cb1","R_1BugmdE9BeZDZnn",2014-06-26 18:54:00,0.0333333333333333,"female","non-religious","no","No. thanks for the survey!","3","test",4,"affect","negative","feels sad right now","perception","vision","can see what the box looks like",0.5
"4328","4","us","adults","do you think...?","cb1","R_1BugmdE9BeZDZnn",2014-06-26 18:54:00,0.0333333333333333,"female","non-religious","no","No. thanks for the survey!","3","test",5,"perception","hearing","can hear what's going on around it","inanimacy","glass_clay","is made out of glass",-0.5
"4329","4","us","adults","do you think...?","cb1","R_1BugmdE9BeZDZnn",2014-06-26 18:54:00,0.0333333333333333,"female","non-religious","no","No. thanks for the survey!","3","test",6,"inanimacy","metal_plastic","is made out of plastic","affect","negative","can be in a bad mood sometimes",-1.5
"4330","4","us","adults","do you think...?","cb1","R_1BugmdE9BeZDZnn",2014-06-26 18:54:00,0.0333333333333333,"female","non-religious","no","No. thanks for the survey!","3","test",7,"autonomy","noise","is making noises all by itself","autonomy","movement","can move itself around the box",0.5
"4331","4","us","adults","do you think...?","cb1","R_1BugmdE9BeZDZnn",2014-06-26 18:54:00,0.0333333333333333,"female","non-religious","no","No. thanks for the survey!","3","test",8,"affect","positive","is in a good mood right now","inanimacy","metal_plastic","is made out of metal",-1.5
"4332","4","us","adults","do you think...?","cb1","R_1BugmdE9BeZDZnn",2014-06-26 18:54:00,0.0333333333333333,"female","non-religious","no","No. thanks for the survey!","3","test",9,"perception","vision","can see me","perception","hearing","can hear me",0.5
"4333","4","us","adults","do you think...?","cb1","R_1BugmdE9BeZDZnn",2014-06-26 18:54:00,0.0333333333333333,"female","non-religious","no","No. thanks for the survey!","3","test",10,"inanimacy","glass_clay","is made out of clay","autonomy","noise","can make sounds on its own",-1.5
"4334","4","us","adults","do you think...?","cb1","R_1BugmdE9BeZDZnn",2014-06-26 18:54:00,0.0333333333333333,"female","non-religious","no","No. thanks for the survey!","3","test",11,"autonomy","movement","is moving itself from one side of the box to the other","affect","positive","can feel happy sometimes",0.5
"4335","4","us","adults","do you think...?","cb1","R_2mfXqkHhuHfCjHv",2014-06-26 19:00:00,0.0166666666666667,"male","non-religious","no",NA,"3","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"4336","4","us","adults","do you think...?","cb1","R_2mfXqkHhuHfCjHv",2014-06-26 19:00:00,0.0166666666666667,"male","non-religious","no",NA,"3","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"4337","4","us","adults","do you think...?","cb1","R_2mfXqkHhuHfCjHv",2014-06-26 19:00:00,0.0166666666666667,"male","non-religious","no",NA,"3","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"4338","4","us","adults","do you think...?","cb1","R_2mfXqkHhuHfCjHv",2014-06-26 19:00:00,0.0166666666666667,"male","non-religious","no",NA,"3","test",4,"affect","negative","feels sad right now","perception","vision","can see what the box looks like",1.5
"4339","4","us","adults","do you think...?","cb1","R_2mfXqkHhuHfCjHv",2014-06-26 19:00:00,0.0166666666666667,"male","non-religious","no",NA,"3","test",5,"perception","hearing","can hear what's going on around it","inanimacy","glass_clay","is made out of glass",-1.5
"4340","4","us","adults","do you think...?","cb1","R_2mfXqkHhuHfCjHv",2014-06-26 19:00:00,0.0166666666666667,"male","non-religious","no",NA,"3","test",6,"inanimacy","metal_plastic","is made out of plastic","affect","negative","can be in a bad mood sometimes",-1.5
"4341","4","us","adults","do you think...?","cb1","R_2mfXqkHhuHfCjHv",2014-06-26 19:00:00,0.0166666666666667,"male","non-religious","no",NA,"3","test",7,"autonomy","noise","is making noises all by itself","autonomy","movement","can move itself around the box",0.5
"4342","4","us","adults","do you think...?","cb1","R_2mfXqkHhuHfCjHv",2014-06-26 19:00:00,0.0166666666666667,"male","non-religious","no",NA,"3","test",8,"affect","positive","is in a good mood right now","inanimacy","metal_plastic","is made out of metal",-1.5
"4343","4","us","adults","do you think...?","cb1","R_2mfXqkHhuHfCjHv",2014-06-26 19:00:00,0.0166666666666667,"male","non-religious","no",NA,"3","test",9,"perception","vision","can see me","perception","hearing","can hear me",1.5
"4344","4","us","adults","do you think...?","cb1","R_2mfXqkHhuHfCjHv",2014-06-26 19:00:00,0.0166666666666667,"male","non-religious","no",NA,"3","test",10,"inanimacy","glass_clay","is made out of clay","autonomy","noise","can make sounds on its own",-1.5
"4345","4","us","adults","do you think...?","cb1","R_2mfXqkHhuHfCjHv",2014-06-26 19:00:00,0.0166666666666667,"male","non-religious","no",NA,"3","test",11,"autonomy","movement","is moving itself from one side of the box to the other","affect","positive","can feel happy sometimes",1.5
"4346","4","us","adults","do you think...?","cb1","R_3E6jVGesshMhpPv",2014-06-26 10:42:00,0.05,"male","christianity","no","Great","3","practice",1,NA,NA,"is purple",NA,NA,"is green",-0.5
"4347","4","us","adults","do you think...?","cb1","R_3E6jVGesshMhpPv",2014-06-26 10:42:00,0.05,"male","christianity","no","Great","3","practice",2,NA,NA,"is walking around",NA,NA,"has legs",0.5
"4348","4","us","adults","do you think...?","cb1","R_3E6jVGesshMhpPv",2014-06-26 10:42:00,0.05,"male","christianity","no","Great","3","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",-0.5
"4349","4","us","adults","do you think...?","cb1","R_3E6jVGesshMhpPv",2014-06-26 10:42:00,0.05,"male","christianity","no","Great","3","test",4,"affect","negative","feels sad right now","perception","vision","can see what the box looks like",0.5
"4350","4","us","adults","do you think...?","cb1","R_3E6jVGesshMhpPv",2014-06-26 10:42:00,0.05,"male","christianity","no","Great","3","test",5,"perception","hearing","can hear what's going on around it","inanimacy","glass_clay","is made out of glass",-0.5
